% Model:              Gyroid2-0.5.mph
% Version:            COMSOL 6.2.0.290
% Date:               Apr 30 2025, 16:48
% Table:              切面 - 切面
% zp (mm)                速度大小 (m/s)               温度 (degC)                压力 (Pa)
-15.599999999999998      4.336200942116687        55.1323288515968         109.74860365177277
-15.399999999999999      4.346634081484862        55.10733443623141        109.42550065845643
-15.2                    4.364251675971887        55.102820534439154       109.0978594413059
-15                      4.382260912602115        55.175643307779765       108.77337251728858
-14.799999999999997      4.400411273187876        55.31802326144433        108.42688673907168
-14.599999999999998      4.413498172375262        55.56521271219998        108.04146887672808
-14.4                    4.419356653413476        55.953335071425606       107.61491899163785
-14.2                    4.420316780053366        56.4960966607185         107.0883291478077
-14                      4.431360461461044        57.00995410455778        106.39065974606206
-13.799999999999997      4.49350085864913         57.10775474370258        105.46488318516194
-13.599999999999998      4.474061753977358        57.536221354485946       104.91385603331248
-13.399999999999999      4.400698344766595        58.15205041763925        104.5582310511584
-13.2                    4.378278977986286        58.38634935531177        104.24299627060137
-13.000000000000002      4.381602548076172        58.50845677289712        103.95758589937154
-12.799999999999997      4.3989889029872          58.57402747726796        103.71425687675014
-12.599999999999998      4.412701455427335        58.67140791788753        103.48927545812388
-12.4                    4.423340713962613        58.762514657486406       103.28141039333377
-12.2                    4.432463314457845        58.84281695617287        103.05662474096052
-12                      4.429873721705955        58.97095824272236        102.802629066495
-11.799999999999997      4.414588126089107        59.17010051764316        102.49026958687888
-11.599999999999998      4.397194741697017        59.329218996410894       102.0726063724011
-11.399999999999999      4.437154396802339        59.082261592033696       101.52530399767033
-11.2                    4.419799239542949        59.16231357792907        101.16584355167578
-11                      4.33129052668098         59.53220266494175        100.9337612894375
-10.799999999999997      4.295186052666167        59.55473518438044        100.72946905937954
-10.599999999999998      4.2731737709047835       59.539003399577936       100.52843888387812
-10.4                    4.260334517682461        59.53143699735569        100.33023303967576
-10.2                    4.256450235322517        59.530673940913594       100.1390779390814
-10                      4.253939181789685        59.59961710690634        99.92618303844229
-9.799999999999997       4.24945474519108         59.74172586763635        99.68321383191181
-9.599999999999998       4.252841457184345        59.90459436678923        99.4164457220168
-9.399999999999999       4.259089049052043        60.128372619262755       99.08854789430406
-9.2                     4.276188973519959        60.414091144627356       98.67182273689875
-9.000000000000002       4.301229248001736        60.767732271332335       98.09624861122406
-8.799999999999997       4.372378688197699        60.84526384868479        97.26001667301743
-8.599999999999998       4.376903371820498        61.170189660196684       96.67192780301536
-8.4                     4.312540650050357        61.77425154862792        96.22222603546749
-8.2                     4.305740507182587        61.97453303025013        95.81984146326293
-8                       4.313876393861411        62.08726413839622        95.47243961570149
-7.799999999999997       4.329000941243577        62.18596083283664        95.13323091388095
-7.600000000000001       4.348676921388503        62.28352575360519        94.80795102559976
-7.399999999999999       4.370567569882016        62.39792503421202        94.48135195329984
-7.199999999999996       4.396501260813677        62.514559777328216       94.13045153680044
-7                       4.430800185625202        62.63190424220814        93.74584887452755
-6.799999999999997       4.4665068975990785       62.77238577524252        93.3090218698484
-6.600000000000001       4.480465424493104        62.88217786477571        92.79049867253818
-6.399999999999999       4.534182485064514        62.690987458021795       92.13400935114781
-6.199999999999996       4.531040063162137        62.77056866754933        91.56293977758851
-6                       4.4623964745441          63.18346965636177        90.98745499140941
-5.799999999999997       4.4256422423976          63.37431897658058        90.47937779413401
-5.600000000000001       4.423741889128256        63.36053869169599        90.03644408880695
-5.399999999999999       4.431208751298991        63.33605016044513        89.6327537968361
-5.199999999999996       4.443873897522836        63.314819872510434       89.23530032704504
-5                       4.4607959980899965       63.30932294657859        88.84253538411168
-4.799999999999997       4.481488761173194        63.36253467024963        88.43952987622225
-4.600000000000001       4.498823301759002        63.47844047954573        87.99678216992807
-4.399999999999999       4.519665771545965        63.66758392414749        87.50867552732217
-4.199999999999996       4.544939229996111        63.9961329602605         86.92136870966426
-4                       4.582890246797329        64.40950871037396        86.1356342703556
-3.7999999999999976      4.649672501147831        64.48059609284968        85.14348947432377
-3.6000000000000014      4.644519539019359        64.71628916889208        84.57506702153584
-3.3999999999999986      4.563670760379737        65.1646726036088         84.28643955786781
-3.1999999999999957      4.538711795173222        65.27548914398812        83.98903530220676
-3                       4.533215244858317        65.3566986217438         83.71826179847079
-2.799999999999997       4.533245257727232        65.43550451978554        83.47507468057577
-2.6000000000000014      4.5301318971159805       65.53415305437957        83.24017124746726
-2.3999999999999986      4.530893162136497        65.60048767757196        82.98206971459396
-2.1999999999999957      4.527876082843542        65.69139907945177        82.7103159740984
-2                       4.518958243092364        65.82289081548379        82.38153952798902
-1.7999999999999972      4.500701410722482        66.00569938091871        81.99616196933862
-1.5999999999999945      4.47497740900316         66.18353648976134        81.48798545468979
-1.3999999999999986      4.5211587379435905       65.97756988093676        80.79860606339228
-1.1999999999999957      4.508055411667181        66.02237729984482        80.3609718057013
-1                       4.433946563299484        66.3195909126124         80.0665296897445
-0.7999999999999973      4.410220487985181        66.30818851517772        79.81692277829174
-0.5999999999999943      4.3980636242738695       66.22626817670735        79.57049701571526
-0.39999999999999863     4.399247562586422        66.13220548344454        79.33273692984952
-0.19999999999999576     4.406618062962658        66.05570012889892        79.09126699407315
0                        4.421809010665607        65.9784796864185         78.84838407201734
0.20000000000000284      4.430127067239173        65.96854402347708        78.59556308430929
0.4000000000000057       4.438978996818304        66.01122430160733        78.3126619168074
0.6000000000000014       4.444047022302873        66.14263541581796        77.98895994885034
0.8000000000000043       4.453715118229575        66.3313297348214         77.58358283561202
1                        4.475973008296051        66.53005454700131        77.03539762988585
1.2000000000000028       4.543138546560587        66.5289143874596         76.28651308134947
1.4000000000000057       4.545912853158946        66.7622868014668         75.7857722139941
1.6000000000000014       4.472121037314361        67.31130626797385        75.45211533065542
1.8000000000000043       4.461170870212104        67.56324601798869        75.14795363861792
2                        4.465762578764352        67.66568803211533        74.87390093469737
2.200000000000003        4.475110710214113        67.72053533346579        74.61285482522426
2.4000000000000057       4.489608865882116        67.74363135175118        74.36317180342124
2.6000000000000014       4.508027075747457        67.7397236598584         74.09608529427753
2.8000000000000043       4.530208670949038        67.72419563371659        73.80527756853583
3                        4.549725871720053        67.7277821519447         73.47852380951021
3.200000000000003        4.578204143509557        67.70431285884355        73.09092888104674
3.4000000000000057       4.584954994566862        67.68807323465825        72.61025662230848
3.6000000000000014       4.636192899850936        67.43128561854137        72.00980676715268
3.8000000000000043       4.6375902823455375       67.41681705993152        71.54140042215406
4                        4.564503620541928        67.70423132754435        71.12323989925547
4.200000000000003        4.531380684506267        67.7369372243911         70.7590588117789
4.400000000000006        4.529128306723401        67.62474985675452        70.43183877064342
4.600000000000001        4.53337060822695         67.55025942758878        70.10669088825942
4.800000000000005        4.546116100719405        67.5219745473184         69.77806345506716
5                        4.56150750332552         67.56180330124218        69.44291749894003
5.200000000000003        4.5752703303968625       67.64296814607049        69.10785004296629
5.400000000000006        4.592266666427907        67.78324589531678        68.73417562400643
5.600000000000001        4.603814049687148        68.03160715389346        68.29936501200203
5.800000000000005        4.607830320908713        68.37116056905332        67.77820397353565
6                        4.614281679107073        68.71976486892852        67.05826060482921
6.200000000000003        4.673889144576703        68.80926664712376        66.1602750788934
6.400000000000006        4.670268220189061        69.0839989991441         65.59776545314394
6.600000000000001        4.59575676517787         69.56983256659873        65.2758264822857
6.800000000000005        4.574720799204218        69.75762325816417        64.98800243183639
7                        4.579087938842892        69.86401382927596        64.71238838210469
7.200000000000003        4.593439262157892        69.9346978535932         64.48138333572088
7.400000000000006        4.61025111574685         69.9938885461062         64.2774078142712
7.600000000000001        4.626458580870199        70.03682693710489        64.0737876959026
7.800000000000005        4.637062559053841        70.08032325660517        63.87653692468799
8                        4.63015974189723         70.14984655741645        63.634680934754996
8.200000000000003        4.608716927496883        70.24394095968614        63.33443638686112
8.400000000000006        4.581463162719286        70.31858506724674        62.913975437495665
8.600000000000001        4.6217809092010596       70.0918334716347         62.3396159918609
8.800000000000004        4.603617115962728        70.11726415729956        61.959690803810915
9.000000000000002        4.52156929324706         70.37308046284602        61.70973365159108
9.200000000000003        4.4761874605346605       70.37643060116947        61.502245056397726
9.400000000000006        4.456110402038809        70.33413710665242        61.28437059468688
9.600000000000001        4.445616973834824        70.3136835979724         61.06369173577847
9.800000000000004        4.439892630626085        70.3195151425474         60.846989633997
10                       4.436869012875234        70.35785581033605        60.62040261120712
10.200000000000003       4.436292506645028        70.43033942475486        60.36348746144291
10.400000000000006       4.440078743478255        70.56430136574552        60.0702545082185
10.600000000000001       4.443752584572869        70.76945000199238        59.733306278185815
10.800000000000004       4.456288346680237        71.0669989505874         59.29973489976869
11                       4.485478467057031        71.41752704719273        58.70901375857491
11.200000000000003       4.5562135926099145       71.55280796690138        57.87565578864438
11.400000000000006       4.559348013684908        71.84197241344815        57.30616077012956
11.600000000000001       4.486901760364604        72.30062349093346        56.858029050561804
11.800000000000004       4.4776018752100555       72.4718709145393         56.46077269576336
12                       4.49126975492685         72.57103091996072        56.13923317059446
12.200000000000003       4.50537919260457         72.65777706401407        55.822368043585435
12.400000000000006       4.522855343979565        72.74834569125093        55.51622220842196
12.600000000000001       4.544923794056882        72.83594920758469        55.181621101060855
12.800000000000004       4.57651013651049         72.89231873501721        54.83682340087499
13.000000000000002       4.602964275704581        72.98706908932886        54.44724430380442
13.200000000000003       4.641179542442008        73.06995900676382        54.0060095047791
13.400000000000006       4.665031653430652        73.11500002995922        53.458953341843646
13.600000000000001       4.725540889855117        72.94659634880767        52.773314332249775
13.800000000000004       4.724289139205429        72.9974979464219         52.210831795820454
14                       4.6522699341902936       73.27596325592691        51.62018676862802
14.200000000000003       4.617847312687725        73.39540860501454        51.11322681305054
14.400000000000006       4.610209804571233        73.38262328717794        50.67495308334752
14.600000000000001       4.614876014243306        73.35957742948843        50.26999556846048
14.800000000000004       4.624797339030335        73.3567565693732         49.87936457564832
15                       4.642080092970707        73.36752995860043        49.48031916014819
15.200000000000003       4.6661264572796215       73.40346054811234        49.08020879178168
15.400000000000006       4.689178960930407        73.5010728101073         48.64238575136897
15.600000000000001       4.713390414958549        73.66248696371542        48.14926714158791
15.800000000000004       4.735993549277092        73.93826817055621        47.57906925466477
16                       4.773705798552319        74.2452711646141         46.75711591586487
16.200000000000003       4.836797252783836        74.33760566577958        45.769308764221776
16.400000000000006       4.830561316656921        74.54460127540918        45.21482804120738
16.6                     4.743949995513092        74.92135378823315        44.9359159385559
16.800000000000004       4.716280449036116        75.05113972534183        44.687766860947455
17                       4.708124220736276        75.13806743946854        44.448095656947125
17.200000000000003       4.708751102257605        75.20896439450202        44.22497915993856
17.400000000000006       4.711042024009793        75.27198718508464        44.00139104636132
